Country Code,Year,AG.LND.TOTL.K2,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,IT.CEL.SETS.P2,IT.NET.USER.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.SVNX.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SH.XPD.CHEX.GD.ZS,SL.EMP.TOTL.SP.ZS,SL.TLF.ACTI.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,Region,Income Group
ROU,2022,230080.0,100.0,100.0,3.5641375014598826,118.1071502,85.50309124,0.7507157515411059,5.12580771336859,298891515898.0265,15692.30717001428,88.9321899414062,90.7731704711914,86.1970901489258,55.2656097412109,6.48,48.894,65.936,5.614,75.3048780487805,-0.393250873813944,19047009.0,45.511,54.489,Europe & Central Asia,High income
RUS,2020,16376870.0,99.4,99.9,11.141652731835144,163.5893357,84.99466978,3.885358071534776,8.62030633083465,1493075894362.1426,10108.3271484375,101.663208007812,104.977188110352,94.5006713867188,59.0602111816406,7.57,58.162,74.181,5.589,71.3387804878049,-0.143202031827637,145245148.0,25.245999999999995,74.754,Europe & Central Asia,Upper middle income
RUS,2022,16376870.0,99.4,100.0,11.141652731835144,168.9847242,90.41799163,9.459642366132766,6.51292632085084,2266029240645.338,15445.2421875,101.663208007812,101.949310302734,95.6779479980469,56.617000579834,7.39,59.768,75.528,3.867,72.54560975609758,-0.352843110363082,144236933.0,24.873999999999995,75.126,Europe & Central Asia,Upper middle income
RWA,2020,24670.0,4.6,45.2,0.1051241400472617,80.74026868,23.8,3.9528717729169176,-2.04376737201295,10174387614.255816,773.9318006195035,92.420768737793,128.543045043945,42.0221290588379,7.24450016021729,7.47530079,55.247,64.56,11.829,66.774,2.3967070500013,13146362.0,82.568,17.432,Sub-Saharan Africa,Low income
RWA,2022,24670.0,8.3,50.6,0.1051241400472617,79.86005064,30.46181693,3.835111401247957,0.540019384857612,13316160803.518717,966.5712933185234,87.8254776000977,134.93034362793,41.8784790039062,7.02685022354126,7.32305002,51.089,62.133,15.085,67.129,2.31160323907511,13776698.0,82.279,17.721,Sub-Saharan Africa,Low income
SAU,2020,2149690.0,100.0,100.0,14.266585367540786,120.052537,97.8623325,5.101572608508406,11.2234177730298,734271200000.0,20398.0614331035,96.2086486816406,102.71240234375,103.277328491211,74.7805709838867,6.64629889,55.604,61.41,7.45,76.239,0.472667096302666,35997107.0,15.712999999999994,84.287,Middle East & North Africa,High income
SAU,2022,2149690.0,100.0,100.0,14.266585367540786,132.3800002,100.0,5.101572608508406,11.2234177730298,1108571466666.6667,30447.882317160147,120.119132995605,102.705947875977,119.968368530273,73.7492065429688,5.96836901,58.187,63.067,5.589,77.905,1.2670953577821,36408820.0,15.271,84.729,Middle East & North Africa,High income
SDN,2020,1868000.0,61.0,59.7,0.4679539283166255,79.19626937,28.4,3.401357912138307,19.940465352351,27034593750.0,608.33251953125,66.5688934326172,77.7693176269531,48.3620414733887,73.7492065429688,3.01518917,38.844,49.241,12.368,65.614,2.75677878454575,44440486.0,64.747,35.253,Sub-Saharan Africa,Low income
SDN,2022,1868000.0,65.6,63.2,0.4679539283166255,73.96660858,28.4,5.787504354394574,-6.54398219973258,51666875363.0963,1102.24536132813,66.5688934326172,77.7693176269531,48.3620414733887,73.7492065429688,2.83633852,40.034,49.81,7.53,65.578,2.63061426078782,46874204.0,64.044,35.956,Sub-Saharan Africa,Low income
SEN,2020,192530.0,30.0,64.3,0.649800561203009,116.079391,47.17942509,0.9607842512740538,16.5961981221663,24530513037.751846,1492.4759029352333,61.4603805541992,84.5763092041016,46.3485488891602,14.2285404205322,5.15119171,48.551,51.506,3.405,68.006,2.68438184925041,16436120.0,51.878,48.122,Sub-Saharan Africa,Lower middle income
SEN,2022,192530.0,32.3,67.9,0.649800561203009,120.4336409,58.05481906,2.2937773372390415,16.5961981221663,27619479059.613056,1594.9851531115332,57.2280006408691,83.2787017822266,46.9506912231445,16.8081398010254,4.35098124,49.014,51.813,2.968,67.913,2.57217015290678,17316449.0,50.914,49.086,Sub-Saharan Africa,Lower middle income
SGP,2020,718.0,100.0,100.0,7.6866837020672705,142.8931601,92.00434653,0.0002794920928393,26.2182472376359,349488382610.662,61466.80367635799,101.401397705078,100.535911560059,103.199592590332,93.1347732543945,5.71281767,67.426,77.314,4.1,83.5439024390244,-0.311904961250833,5685807.0,0.0,100.0,East Asia & Pacific,High income
SGP,2022,718.0,100.0,100.0,7.6866837020672705,156.4790531,95.95386476,0.0002057840395313,31.6306512442267,498474540987.7802,88428.70242262319,100.557983398438,99.8746490478516,103.041877746582,97.0989074707031,5.56525183,68.694,79.262,3.591,82.89512195121952,3.30862052439523,5637022.0,0.0,100.0,East Asia & Pacific,High income
SLB,2020,27990.0,8.8,72.9,0.3230655491752641,68.57738104,35.88145793,0.0,18.6983848495289,1536145814.1700656,2222.462118531731,84.014030456543,104.318099975586,103.041877746582,97.0989074707031,4.79699087,82.472,84.612,0.852,70.199,2.3713876123354,691191.0,75.33,24.67,East Asia & Pacific,Lower middle income
SLB,2022,27990.0,8.7,76.0,0.3230655491752641,66.96324509,36.131954,0.0,18.6983848495289,1566360686.106321,2162.6661301833997,84.014030456543,104.318099975586,103.041877746582,97.0989074707031,4.76345396,82.898,85.688,1.579,70.742,2.29347735670131,724273.0,74.416,25.584,East Asia & Pacific,Lower middle income
SLE,2020,72180.0,0.8,26.3,0.1272776072781416,83.60731215,18.0,7.486562208384533,-7.23182785663379,4062906265.733205,493.4322405514235,85.2825927734375,137.540603637695,60.2446899414062,97.0989074707031,9.32588673,51.389,54.341,3.485,59.763,2.29903034010859,8233970.0,57.077,42.923,Sub-Saharan Africa,Low income
SLE,2022,72180.0,1.0,29.4,0.1272776072781416,97.70150515,18.0,8.14750253502331,-7.23182785663379,4094563859.435563,475.79572784462187,95.4376373291016,151.726318359375,70.7281265258789,97.0989074707031,8.55334282,52.11,54.904,3.194,60.411,2.17409124204784,8605718.0,56.169,43.831,Sub-Saharan Africa,Low income
SLV,2020,20720.0,91.9,99.7,1.0132802435063568,158.1030557,54.60136976,0.8073892738634546,9.00458414705188,24921190000.0,3960.3138923306906,86.0899963378906,88.6849975585938,61.2410011291504,30.8192100524902,9.08151054,53.769,60.402,5.008,71.061,0.199062369975812,6292731.0,26.555999999999997,73.444,Latin America & Caribbean,Upper middle income
SLV,2022,20720.0,93.8,100.0,1.0132802435063568,181.6273204,62.88028717,0.5673055325563539,5.83915618193823,31988920000.0,5048.443972532003,86.0899963378906,88.6849975585938,61.2410011291504,30.8192100524902,9.71643353,58.19,64.222,2.999,71.475,0.351368233858255,6336392.0,25.233000000000004,74.767,Latin America & Caribbean,Upper middle income
SMR,2020,60.0,100.0,100.0,1.0132802435063568,114.6822713,70.48342785,0.5673055325563539,5.83915618193823,1541247883.9935052,45321.48922261609,90.243896484375,96.2762832641602,62.1942405700684,53.75,8.48147392,58.19,64.222,2.999,71.475,-0.501577644647767,34007.0,2.5010000000000048,97.499,Europe & Central Asia,High income
SMR,2022,60.0,100.0,100.0,1.0132802435063568,121.8062983,74.8623274,0.5673055325563539,5.83915618193823,1855382833.1164992,54982.45171481698,105.825241088867,97.7879028320312,61.5030097961426,53.3517990112305,7.97527838,58.19,64.222,2.999,71.475,-0.252206943270995,33660.0,2.2680000000000007,97.732,Europe & Central Asia,High income
SOM,2020,627340.0,3.9,49.9,0.0399346532651356,53.48002324,2.004048698,11.5189341632984,5.83915618193823,9204140383.17612,556.5780660293319,105.825241088867,97.7879028320312,61.5030097961426,53.3517990112305,7.97527838,27.105,34.637,19.35,55.967,3.41819734760827,16537016.0,53.859,46.141,Sub-Saharan Africa,Low income
SOM,2022,627340.0,4.8,48.9,0.0399346532651356,50.25710738,2.004048698,11.2979192936073,5.83915618193823,10419541202.0391,592.1031219721415,105.825241088867,8.44799995422363,5.46000003814697,53.3517990112305,7.97527838,27.458,34.938,19.128,56.107,3.06938435160534,17597511.0,52.676,47.324,Sub-Saharan Africa,Low income
SRB,2020,84090.0,80.4,100.0,6.714517172175142,120.2168595,78.36804864,0.266130028945521,6.01055108032764,53356484591.43781,7733.803468937633,98.6887817382812,98.0834732055664,92.6907577514648,68.5755081176758,8.70042133,49.436,67.963,9.011,74.47804878048781,-0.666107601320794,6899126.0,43.554,56.446,Europe & Central Asia,Upper middle income
SRB,2022,84090.0,82.9,100.0,6.714517172175142,123.7205974,83.53825397,0.637500290915707,6.03870440147672,63563410720.70927,9537.684318795038,88.5641174316406,89.1468811035156,90.3377304077148,66.3062591552734,10.0125246,54.011,73.206,8.684,75.48219512195122,-2.5170575672922,6664449.0,43.127,56.873,Europe & Central Asia,Upper middle income
SSD,2020,631930.0,0.0,7.3,0.1643091365100898,12.6718012,6.5,0.637500290915707,6.03870440147672,63563410720.70927,9537.684318795038,88.5641174316406,89.1468811035156,90.3377304077148,1.00199997425079,9.44806385,59.767,70.882,14.204,55.48,1.50626772829854,10606227.0,79.801,20.199,Sub-Saharan Africa,Low income
SSD,2022,631930.0,0.0,8.4,0.1643091365100898,30.02012982,6.5,0.637500290915707,6.03870440147672,63563410720.70927,9537.684318795038,88.5641174316406,81.8610000610352,90.3377304077148,1.00199997425079,5.86061621,61.732,71.545,12.395,55.567,1.52247694994588,10913164.0,79.154,20.846,Sub-Saharan Africa,Low income
STP,2020,960.0,3.4,76.8,0.6453501401841375,79.67535824,40.31067242,1.95951557153926,6.03870440147672,471229484.6071443,2155.265867825085,84.653190612793,109.629280090332,90.3803787231445,17.6949996948242,7.30042553,45.173,55.811,15.183,67.785,1.86599449843616,218641.0,25.646,74.354,Sub-Saharan Africa,Lower middle income
STP,2022,960.0,4.1,78.0,0.6453501401841375,86.77896033,51.20409155,1.86421938591053,6.03870440147672,542686976.4575872,2386.6961758183975,84.653190612793,109.629280090332,90.3803787231445,17.6949996948242,7.82528496,46.155,56.272,14.115,68.794,1.89711496901471,227380.0,24.245000000000005,75.755,Sub-Saharan Africa,Lower middle income
SUR,2020,156000.0,94.7,98.4,4.285076556876117,148.145421,62.08563779,4.80244795585523,6.03870440147672,2911807496.2022653,4796.533313899278,85.5869903564453,104.956443786621,73.4222869873047,17.6949996948242,6.84054422,48.361,58.415,8.726,72.561,1.12046732560236,607065.0,33.851,66.149,Latin America & Caribbean,Upper middle income
SUR,2022,156000.0,95.5,99.0,4.285076556876117,150.2880072,65.93980141,9.60513004268689,6.03870440147672,3620987993.326366,5858.824660744233,76.8655319213867,98.0430068969727,65.6098480224609,8.80173969268799,5.6838975,49.532,59.674,8.232,70.289,0.821271446595146,618040.0,33.693,66.307,Latin America & Caribbean,Upper middle income
SVK,2020,48080.0,100.0,100.0,5.3190548079285165,133.5923247,89.92090413,0.0077803922277313,5.02925768530228,106737868873.94116,19553.260961364253,96.8190612792969,99.9172286987305,90.813346862793,48.3790016174316,7.13,55.073,72.666,6.719,76.86585365853658,0.0857694756149868,5458827.0,46.24,53.76,Europe & Central Asia,High income
SVK,2022,48080.0,100.0,100.0,5.3190548079285165,131.9254542,88.92560523,0.012411815224992,4.5746360286616,115584743573.55298,21279.458924772887,95.2156982421875,100.326721191406,92.2043075561523,52.4959106445312,7.75,57.724,75.778,6.143,77.0658536585366,-0.284860959688394,5431752.0,46.091,53.909,Europe & Central Asia,High income
SLO,2020,20136.4,100.0,100.0,5.934735178858258,120.4592752,86.60130109,0.1843911955358054,11.6573932768854,53734526854.22894,25558.429054450586,96.7955780029297,100.231536865234,110.359169006348,75.8166809082031,9.43,54.906,74.755,4.974,80.53170731707318,0.669754656164979,2102419.0,44.882,55.118,Europe & Central Asia,High income
SLO,2022,20136.4,100.0,100.0,5.934735178858258,126.1838135,88.91242151,0.1565367749262336,11.2728084669076,60063475466.34459,28439.33409896874,97.2507629394531,100.639137268066,107.874809265137,82.3922576904297,8.85,56.538,76.61,4.013,81.28292682926829,0.185163077643301,2111986.0,44.249,55.751,Europe & Central Asia,High income
SWE,2020,407283.532,100.0,100.0,3.242989143127474,123.3665446,94.53943122,0.1172600076733052,19.6505842148334,547054174235.87585,52837.9039778149,99.6735229492188,119.500106811523,136.426132202148,79.1196365356445,11.33,59.977,82.505,8.291,82.35609756097561,0.722703912882934,10353442.0,12.022999999999996,87.977,Europe & Central Asia,High income
SWE,2022,407283.54,100.0,100.0,3.242989143127474,125.0711442,95.00970335,0.5760447879878253,19.7627788076617,590409594949.1022,56299.50573280637,99.8903274536133,116.425392150879,139.406524658203,83.8976135253906,10.67,61.343,83.403,7.392,83.10975609756099,0.68058286829853,10486941.0,11.507999999999996,88.492,Europe & Central Asia,High income
SWZ,2020,17200.0,48.6,80.0,0.9720875276859032,105.8184652,56.42093688,3.0317466467644834,1.71098042205467,3982236693.831596,3372.904611280684,98.0370101928711,120.863037109375,85.9756088256836,83.8976135253906,6.59767151,37.879,52.445,34.232,59.692,0.939644435809807,1180655.0,75.82900000000001,24.171,Sub-Saharan Africa,Lower middle income
SWZ,2022,17200.0,48.9,82.3,0.9720875276859032,122.1702298,58.91291568,2.580730744231631,5.75978353069627,4790922788.708641,3986.887239182672,98.0370101928711,120.863037109375,85.9756088256836,83.8976135253906,7.03582335,39.343,52.991,37.852,56.36,0.785236419347899,1201670.0,75.424,24.576,Sub-Saharan Africa,Lower middle income
SXM,2020,34.0,48.9,100.0,0.9720875276859032,122.1702298,58.91291568,2.580730744231631,5.75978353069627,1236428100.558659,30642.57993949589,98.0370101928711,120.863037109375,85.9756088256836,4.19528007507324,7.03582335,39.343,52.991,37.852,74.584,1.75508892692257,40350.0,0.0,100.0,Latin America & Caribbean,High income
SXM,2022,34.0,48.9,100.0,0.9720875276859032,122.1702298,58.91291568,2.580730744231631,5.75978353069627,1537088715.083799,37592.66080717567,98.0370101928711,120.863037109375,85.9756088256836,3.38302993774414,7.03582335,39.343,52.991,37.852,74.409,0.441198813629339,40888.0,0.0,100.0,Latin America & Caribbean,High income
SYC,2020,460.0,100.0,100.0,6.080518372570129,173.8823083,75.46919577,0.138917893850048,-2.89803874596267,1382551751.5690813,14041.47540745751,97.9426422119141,97.0702285766602,75.4442596435547,12.6936302185059,6.54135609,39.343,52.991,37.852,77.23658536585367,0.853707878128979,98462.0,42.454,57.546,Sub-Saharan Africa,High income
SYC,2022,460.0,100.0,100.0,6.080518372570129,191.50843,81.59307191,0.127901944467986,-1.35474399045683,2057968519.830909,17167.19097608326,101.047813415527,97.6453704833984,76.8818664550781,15.2785797119141,5.25937986,39.343,52.991,37.852,73.84878048780487,0.805183391179401,119878.0,41.604,58.396,Sub-Saharan Africa,High income
SYR,2020,183630.0,92.5,89.0,1.2148024837532334,80.20304156,35.78,1.398983466658441,-1.35474399045683,11155888304.002296,537.048370894551,55.6847496032715,71.1900863647461,37.9215202331543,46.5840187072754,5.25937986,31.075,38.632,15.176,72.14,3.30017735470972,20772595.0,44.525,55.475,Middle East & North Africa,Low income
SYR,2022,183630.0,90.5,89.0,1.2148024837532334,79.67746006,35.78,1.398983466658441,-1.35474399045683,8980060818.721447,421.117345181756,58.2687187194824,74.367431640625,38.4870300292969,46.5840187072754,5.25937986,33.035,40.325,13.813,72.3,3.68690356008785,22125249.0,43.231,56.769,Middle East & North Africa,Low income
TCA,2020,950.0,90.5,99.4,1.2148024837532334,79.67746006,35.78,0.0043058253641407,-1.35474399045683,774653669.315186,17496.01746578702,152.806655883789,122.59986114502,91.859992980957,11.7600002288818,5.25937986,33.035,40.325,13.813,75.001,2.73839172351897,44276.0,6.394999999999996,93.605,Latin America & Caribbean,High income
TCA,2022,950.0,90.5,99.9,1.2148024837532334,79.67746006,35.78,0.0032332240067365,-1.35474399045683,1228794382.95121,26886.514735383014,110.73558807373,122.33812713623,105.56420135498,17.0910491943359,5.25937986,33.035,40.325,13.813,74.925,1.29713216358649,45703.0,5.953000000000003,94.047,Latin America & Caribbean,High income
TCD,2020,1259200.0,7.5,10.9,0.0942281870969025,52.19169152,11.66019198,10.06559031052992,-1.35474399045683,10715396042.334282,643.7722156940087,40.4090385437012,86.5310592651367,20.9835300445557,4.53319978713989,5.53655243,58.308,59.348,1.693,52.777,3.16053305963688,16644701.0,76.48,23.52,Sub-Saharan Africa,Low income
TCD,2022,1259200.0,9.5,11.7,0.0942281870969025,68.19628834,17.8688792,13.53992339937885,-1.35474399045683,12396807590.172993,699.4632544855741,43.5296287536621,90.3641204833984,24.0918598175049,4.53319978713989,5.19022274,59.557,60.232,1.104,52.997,3.11502218647071,17723315.0,75.937,24.063,Sub-Saharan Africa,Low income
TGO,2020,54390.0,10.4,54.1,0.2860618436544279,77.18623928,29.07583302,4.30210863194538,14.3836035413582,7400284167.784795,876.5429723834177,87.4940490722656,123.535186767578,61.2385215759277,15.0659399032593,6.03786469,54.896,58.222,2.211,61.035,2.39121902175851,8442580.0,57.2,42.8,Sub-Saharan Africa,Low income
TGO,2022,54390.0,11.9,57.2,0.2860618436544279,74.18189659,34.98405528,6.74823862834166,14.3836035413582,8169476148.956921,923.2403711502584,89.1407928466797,122.478256225586,64.290901184082,15.0659399032593,5.55532026,55.643,58.844,2.065,61.588,2.33091038438886,8848699.0,56.079,43.921,Sub-Saharan Africa,Low income
THA,2020,510890.0,84.3,100.0,3.714255806004125,162.7043297,77.84374066,0.688355229537307,10.2653583740907,500461898480.24554,7001.850286836728,99.4400024414062,99.431999206543,110.958999633789,48.0149993896484,4.35728741,66.283,75.136,1.099,79.274,0.235182865291138,71475664.0,48.57,51.43,East Asia & Pacific,Upper middle income
THA,2022,510890.0,86.1,99.9,3.714255806004125,176.3169269,87.97728101,1.38139891324547,9.6031660862967,495645210972.7507,6913.050805211187,97.3929977416992,101.58699798584,105.599998474121,49.1360015869141,5.16038752,66.903,76.455,0.94,79.68,0.133884527761643,71697030.0,47.111,52.889,East Asia & Pacific,Upper middle income
TJK,2020,138790.0,84.3,99.5,0.9775330242758016,121.3847714,21.96,3.1385247320781207,16.9789541348772,8133963550.657425,852.3302020649269,90.251106262207,95.9131393432617,105.599998474121,31.114070892334,8.18,37.793,42.058,7.176,67.994,2.18442696878278,9543207.0,72.494,27.506,Europe & Central Asia,Lower middle income
TJK,2022,138790.0,86.1,100.0,0.9775330242758016,118.8094765,21.96,5.3746866690413695,16.9789541348772,10713525200.39978,1076.4346911472917,90.251106262207,95.9131393432617,105.599998474121,31.114070892334,8.01,38.29,42.578,6.981,71.288,2.05787633614157,9952787.0,72.032,27.968,Europe & Central Asia,Lower middle income
TKM,2020,469930.0,99.9,100.0,10.184086299232147,98.62952004,21.25099741,6.202372294057404,16.9789541348772,45818000000.0,7330.366287930542,90.251106262207,109.434928894043,88.4751815795898,14.3487100601196,5.68472815,44.366,49.455,4.489,68.687,1.4831290153972,6250438.0,47.484,52.516,Europe & Central Asia,Upper middle income
TKM,2022,469930.0,99.8,100.0,10.184086299232147,98.62541796,21.25099741,6.202372294057404,16.9789541348772,56542857142.85714,8792.548503967198,107.961219787598,110.284736633301,95.6963424682617,18.2516593933105,5.56931353,45.829,51.16,4.121,69.41,1.39229698415698,6430770.0,46.506,53.494,Europe & Central Asia,Upper middle income
TLS,2020,14870.0,14.9,96.0,0.3431551659814076,105.9938692,34.12927356,27.369295822668754,-22.7202870620265,2162619200.0,1663.5596290754963,100.890998840332,110.747001647949,85.2119979858398,18.2516593933105,9.96385956,64.321,66.225,2.792,68.475,1.51582114075127,1299995.0,68.68,31.32,East Asia & Pacific,Lower middle income
TLS,2022,14870.0,17.7,99.7,0.3431551659814076,110.4161199,39.45131242,57.302015212407404,-80.1447726370036,3204753000.0,2389.295875034295,100.890998840332,110.747001647949,85.2119979858398,18.2516593933105,11.43839264,65.141,66.354,1.537,69.056,1.52911922954277,1341296.0,67.926,32.074,East Asia & Pacific,Lower middle income
TON,2020,720.0,85.5,99.9,1.1220476181427783,58.90512475,66.64843101,0.0359778556090824,14.6885176954495,484796854.9187562,4605.970841191367,112.600997924805,114.392997741699,90.0869979858398,20.2369995117188,5.33435154,51.822,55.456,2.675,70.928,0.28829020228429,105254.0,76.901,23.099,East Asia & Pacific,Upper middle income
TON,2022,720.0,89.5,100.0,1.1220476181427783,60.67706123,71.58657964,0.0385988144044086,-3.03229306008057,500274898.08522147,4681.679407112443,104.176002502441,109.861000061035,97.1050033569336,20.2369995117188,6.27256584,52.57,56.051,2.354,71.27,0.790139166588327,106858.0,76.875,23.125,East Asia & Pacific,Upper middle income
TTO,2020,5130.0,100.0,100.0,10.15711917225407,130.9488475,78.67115844,5.222089015802004,-3.03229306008057,20807571314.304337,13705.900228570972,104.176002502441,109.861000061035,97.1050033569336,20.2369995117188,7.53854179,52.761,62.507,4.206,74.406,-0.119021692717152,1518147.0,46.786,53.214,Latin America & Caribbean,High income
TTO,2022,5130.0,100.0,100.0,10.15711917225407,130.5663978,79.0,6.362004396834128,-3.03229306008057,30053575132.141956,19629.46534008295,104.176002502441,109.861000061035,97.1050033569336,20.2369995117188,7.0194726,52.403,62.56,4.383,74.708,0.352078596904598,1531044.0,46.66,53.34,Latin America & Caribbean,High income
TUN,2020,155360.0,99.9,99.9,2.408622528238803,122.1279008,72.80748713,0.92589081537846,-3.75844422680469,42491816475.71184,3493.8977376570606,97.7275619506836,105.254287719727,91.1704330444336,33.1319389343262,7.05024958,36.444,49.715,17.576,75.292,0.928583172377061,12161723.0,30.432,69.568,Middle East & North Africa,Lower middle income
TUN,2022,155360.0,99.9,100.0,2.408622528238803,129.2577838,78.98965145,1.383147006136097,-1.019321669586,44579761022.89928,3607.910237730776,97.1743621826172,103.912643432617,91.1704330444336,37.8049087524414,6.97273922,38.609,52.348,15.301,74.263,0.756904881532985,12356117.0,29.786,70.214,Middle East & North Africa,Lower middle income
TUR,2020,769630.0,95.3,100.0,4.885863926083305,97.61417509,77.6695605,0.1558128313125693,13.3135173725319,720338498174.7438,8638.739132592988,100.577331542969,103.296417236328,112.527458190918,118.883682250977,4.62,42.837,54.048,13.148,75.85,0.970386031353162,83384680.0,23.894999999999996,76.105,Europe & Central Asia,Upper middle income
TUR,2022,769630.0,95.1,100.0,4.885863926083305,105.807654,83.43716576,0.1558128313125693,13.3135173725319,907118435952.688,10674.504173153106,103.435623168945,102.596397399902,114.147331237793,125.763786315918,4.57,47.547,58.314,10.432,78.475,0.984586244469359,84979913.0,22.97799999999999,77.022,Europe & Central Asia,Upper middle income
TUV,2020,30.0,73.8,99.4,0.5962598247357485,81.30815792,35.2,0.1558128313125693,13.3135173725319,51746594.31485426,4674.911402552557,101.339286804199,94.6327667236328,77.3861999511719,125.763786315918,18.86140633,47.547,58.314,10.432,64.382,1.02611570026552,11069.0,35.986000000000004,64.014,East Asia & Pacific,Upper middle income
TUV,2022,30.0,75.2,100.0,0.5962598247357485,80.32845412,71.58657964,0.1558128313125693,13.3135173725319,59065982.08736571,5221.533069958072,96.9827575683594,98.4408187866211,91.3165283203125,125.763786315918,19.96582222,47.547,58.314,10.432,64.854,0.959325175635466,11312.0,34.473,65.527,East Asia & Pacific,Upper middle income
TZA,2020,885800.0,7.2,39.9,0.233945592120175,83.00888599,23.44750876,1.029735076756508,26.5662988413733,66068737786.06392,1104.16442871094,67.1020278930664,95.8801498413086,30.6283493041992,7.50899982452393,2.93978429,78.155,81.605,2.781,66.408,3.01385328385348,61704518.0,64.773,35.227,Sub-Saharan Africa,Lower middle income
TZA,2022,885800.0,9.2,45.8,0.233945592120175,91.89984822,31.63313086,3.340368553825068,26.5662988413733,75769974505.01057,1193.35961914063,87.1999969482422,95.504997253418,27.9080696105957,5.43200016021729,3.36136484,79.011,82.317,2.609,66.782,2.95857345225459,65497748.0,63.318,36.682,Sub-Saharan Africa,Lower middle income
UGA,2020,200520.0,0.7,42.1,0.1277930348269462,62.35610757,6.1,8.51651964032318,-0.0493641205296445,37600368239.882416,846.7672026196202,52.9703216552734,105.526321411133,24.0,4.75600004196167,4.30198574,66.676,70.06,3.914,62.851,3.33280874526165,44404611.0,75.04599999999999,24.954,Sub-Saharan Africa,Low income
UGA,2022,200520.0,0.6,47.1,0.1277930348269462,69.986293,10.34242044,8.63533350306792,-3.37700907809722,45565333216.414154,964.354146526666,52.9703216552734,105.526321411133,24.0,4.75600004196167,4.67196703,67.867,70.672,2.93,63.638,2.99862763969552,47249585.0,73.84100000000001,26.159,Sub-Saharan Africa,Low income
UKR,2020,579400.0,95.1,100.0,3.747387845127802,129.3411657,75.03790912,0.2884133871433079,-0.739285598627013,156617722013.3422,3751.7373046875,89.7577972412109,91.1122131347656,84.4283294677734,82.1345977783203,7.56,49.867,67.172,9.475,71.18512195121953,-0.601605747337822,44207754.0,30.391999999999996,69.608,Europe & Central Asia,Lower middle income
UKR,2022,579400.0,94.9,100.0,3.747387845127802,135.025689,79.21829353,2.433542077875613,-1.80598524425369,161989520721.1905,4575.97509765625,89.2898788452148,92.7710037231445,84.6516265869141,70.7210006713867,8.01,49.269,66.836,9.834,68.5879268292683,-14.3165434537093,38000000.0,30.081000000000003,69.919,Europe & Central Asia,Lower middle income
URY,2020,175020.0,100.0,100.0,1.899719050499171,132.7256301,86.31019103,0.0034008282205453,14.0507122742869,53668636567.86667,15651.003377537532,100.927543640137,105.236610412598,116.991828918457,64.933219909668,9.13688469,54.923,72.899,10.33,78.43,0.0197448194187447,3429086.0,4.484999999999999,95.515,Latin America & Caribbean,High income
URY,2022,175020.0,100.0,100.0,1.899719050499171,138.526391,89.87304314,0.0192445711283204,13.9828054147016,70164683290.37762,20499.24222444518,100.503540039062,105.501998901367,120.764999389648,75.17138671875,9.3592062,58.245,75.365,7.877,78.0,-0.101211066400464,3422794.0,4.311999999999998,95.688,Latin America & Caribbean,High income
USA,2020,9147420.0,100.0,100.0,13.03222172902616,104.9353748,90.62047017,0.1607665598190447,5.75876528705945,21322950000000.0,64317.39891250404,100.923667907715,100.305793762207,100.509819030762,87.5676574707031,18.75621986,56.38,71.72,8.055,76.98048780487805,0.968999515833015,331526933.0,17.336,82.664,North America,High income
USA,2022,9147420.0,100.0,100.0,13.03222172902616,110.1664718,91.75320833,0.8151931243819504,4.37046038983705,25744108000000.0,77246.6738828672,95.743522644043,96.9717330932617,97.4734878540039,79.361930847168,16.57115173,59.266,72.675,3.65,77.43414634146343,0.367472693654024,333271411.0,16.915999999999997,83.084,North America,High income
UZB,2020,440650.0,80.1,100.0,3.376303785487577,99.58344787,71.09999824,6.32694592227649,10.8761411992733,60224701296.78847,1759.3074705367767,101.914001464844,99.4990005493164,91.2789993286133,16.2819995880127,6.75,52.678,59.612,5.293,70.331,1.92212652692564,34232050.0,49.584,50.416,Europe & Central Asia,Lower middle income
UZB,2022,440653.0,77.8,100.0,3.376303785487577,103.0681174,76.59043014,13.98101947566185,3.22796722348203,81140823252.41638,2276.1612330647745,97.7259979248047,94.1940002441406,88.7959976196289,31.5289993286133,7.74,53.626,60.457,4.535,71.674,2.07764491149254,35648100.0,49.534,50.466,Europe & Central Asia,Lower middle income
VCT,2020,390.0,91.8,100.0,2.1006957718480006,95.91903051,80.429529,0.0257837933222823,3.22796722348203,869111111.111111,8306.360493072014,119.080001831055,113.889999389648,127.234001159668,31.5289993286133,4.8395834,49.829,70.188,20.563,72.126,-0.278684637027924,104632.0,46.968,53.032,Latin America & Caribbean,Upper middle income
VCT,2022,390.0,90.0,100.0,2.1006957718480006,100.4617693,84.91281395,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,115.71900177002,110.58699798584,127.332000732422,31.5289993286133,5.36252117,52.355,72.835,19.51,68.972,-0.368734813797833,103948.0,46.125,53.875,Latin America & Caribbean,Upper middle income
